Test_Time,2025-07-16 01:59:32
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),1.821
Baseline_Std(N),0.002

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752645562.822,-8.001,1.814,-0.007
1752645562.891,-8.030,1.824,0.003
1752645562.960,-8.108,1.818,-0.003
1752645563.029,-8.186,1.820,-0.001
1752645563.100,-8.251,1.818,-0.003
1752645563.170,-8.311,1.816,-0.005
1752645563.238,-8.381,1.824,0.003
1752645563.308,-8.451,1.820,-0.001
1752645563.378,-8.519,1.824,0.003
1752645563.449,-8.593,1.824,0.003
1752645563.518,-8.661,1.824,0.003
1752645563.588,-8.726,1.824,0.003
1752645563.658,-8.801,1.826,0.005
1752645563.727,-8.868,1.826,0.005
1752645563.797,-8.938,1.824,0.003
1752645563.870,-9.008,1.826,0.005
1752645563.942,-9.083,1.822,0.001
1752645564.012,-9.145,1.822,0.001
1752645564.082,-9.211,1.828,0.007
1752645564.151,-9.288,1.824,0.003
1752645564.221,-9.350,1.824,0.003
1752645564.291,-9.415,1.822,0.001
1752645564.359,-9.489,1.822,0.001
1752645564.428,-9.551,1.820,-0.001
1752645564.499,-9.614,1.828,0.007
1752645564.568,-9.690,1.828,0.007
1752645564.637,-9.751,1.816,-0.005
1752645564.706,-9.814,1.820,-0.001
1752645564.776,-9.889,1.820,-0.001
1752645564.846,-9.962,1.822,0.001
1752645564.917,-10.019,1.826,0.005
1752645564.987,-10.090,1.826,0.005
1752645565.055,-10.163,1.822,0.001
1752645565.125,-10.221,1.822,0.001
1752645565.194,-10.288,1.822,0.001
1752645565.265,-10.361,1.795,-0.026
1752645565.333,-10.429,1.722,-0.099
1752645565.403,-10.493,1.631,-0.190
1752645565.474,-10.569,1.502,-0.319
1752645565.545,-10.635,1.378,-0.443
1752645565.615,-10.706,1.146,-0.676
1752645565.686,-10.771,0.828,-0.993
1752645565.756,-10.844,0.382,-1.439
1752645565.826,-10.911,-0.018,-1.840
1752645565.897,-10.983,-0.512,-2.333
1752645565.968,-11.051,-1.021,-2.842
1752645566.036,-11.118,-1.543,-3.365
1752645566.104,-11.189,-2.174,-3.995
1752645566.173,-11.253,-2.724,-4.545
1752645566.243,-11.326,-3.400,-5.222
1752645566.314,-11.394,-4.021,-5.842
1752645566.385,-11.465,-4.778,-6.599
1752645566.456,-11.529,-5.457,-7.278
1752645566.527,-11.596,-6.245,-8.066
1752645566.599,-11.671,-7.148,-8.969
1752645566.670,-11.736,-7.922,-9.743
1752645566.740,-11.810,-8.897,-10.718
1752645566.809,-11.871,-9.656,-11.477
1752645566.878,-11.941,-10.272,-12.093
1752645566.948,-12.011,-10.810,-12.631
1752645567.019,-12.080,-11.596,-13.417
1752645567.090,-12.149,-12.397,-14.218
1752645567.161,-12.223,-13.295,-15.116
1752645567.232,-12.284,-14.086,-15.907
1752645567.303,-12.351,-15.078,-16.899
1752645567.372,-12.426,-16.100,-17.922
1752645567.442,-12.488,-16.959,-18.781
1752645567.512,-12.554,-17.951,-19.772
1752645567.582,-12.629,-19.045,-20.866
1752645567.651,-12.691,-19.933,-21.754
1752645567.722,-12.755,-20.968,-22.789
1752645567.793,-12.833,-21.418,-23.239
1752645567.864,-12.896,-21.541,-23.362
1752645567.934,-12.960,-22.588,-24.410
1752645568.004,-13.038,-23.779,-25.601
1752645568.074,-13.105,-24.740,-26.561
1752645568.144,-13.170,-25.715,-27.536
1752645568.213,-13.240,-26.771,-28.592
1752645568.284,-13.306,-27.800,-29.622
1752645568.355,-13.379,-28.935,-30.756
1752645568.426,-13.448,-30.014,-31.835
1752645568.496,-13.520,-31.191,-33.012
1752645568.565,-13.580,-32.185,-34.006
1752645568.637,-13.648,-33.378,-35.199
1752645568.709,-13.724,-34.741,-36.562
1752645568.778,-13.786,-35.869,-37.691
1752645568.848,-13.851,-37.152,-38.973
1752645568.919,-13.928,-38.511,-40.332
1752645568.989,-13.991,-39.662,-41.483
1752645569.059,-14.054,-40.872,-42.693
1752645569.128,-14.130,-42.198,-44.019
1752645569.198,-14.195,-43.277,-45.098
