Test_Time,2025-07-16 01:50:02
Target_Z(mm),-15.000
Step_Size(mm),0.500
Force_Limit(N),45.0
Baseline_Force(N),1.769
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752644991.462,-0.001,1.772,0.003
1752644991.533,-0.031,1.766,-0.003
1752644991.602,-0.109,1.768,-0.001
1752644991.673,-0.239,1.770,0.001
1752644991.744,-0.395,1.766,-0.003
1752644991.815,-0.533,1.772,0.003
1752644991.888,-0.670,1.768,-0.001
1752644991.957,-0.813,1.774,0.005
1752644992.028,-0.948,1.770,0.001
1752644992.098,-1.086,1.776,0.007
1752644992.168,-1.224,1.766,-0.003
1752644992.240,-1.365,1.772,0.003
1752644992.312,-1.501,1.774,0.005
1752644992.381,-1.640,1.772,0.003
1752644992.452,-1.778,1.776,0.007
1752644992.522,-1.916,1.772,0.003
1752644992.591,-2.049,1.770,0.001
1752644992.662,-2.184,1.770,0.001
1752644992.730,-2.321,1.776,0.007
1752644992.800,-2.456,1.772,0.003
1752644992.869,-2.591,1.776,0.007
1752644992.940,-2.730,1.776,0.007
1752644993.010,-2.865,1.774,0.005
1752644993.080,-3.001,1.768,-0.001
1752644993.150,-3.134,1.772,0.003
1752644993.219,-3.273,1.772,0.003
1752644993.290,-3.404,1.776,0.007
1752644993.359,-3.541,1.776,0.007
1752644993.430,-3.675,1.772,0.003
1752644993.499,-3.810,1.772,0.003
1752644993.570,-3.951,1.772,0.003
1752644993.639,-4.084,1.776,0.007
1752644993.710,-4.220,1.774,0.005
1752644993.780,-4.358,1.772,0.003
1752644993.849,-4.491,1.776,0.007
1752644993.920,-4.626,1.780,0.011
1752644993.990,-4.762,1.778,0.009
1752644994.060,-4.899,1.780,0.011
1752644994.131,-5.034,1.768,-0.001
1752644994.202,-5.170,1.778,0.009
1752644994.272,-5.309,1.778,0.009
1752644994.342,-5.440,1.780,0.011
1752644994.412,-5.579,1.778,0.009
1752644994.481,-5.711,1.778,0.009
1752644994.551,-5.848,1.774,0.005
1752644994.621,-5.988,1.774,0.005
1752644994.692,-6.119,1.782,0.013
1752644994.765,-6.260,1.778,0.009
1752644994.835,-6.401,1.780,0.011
1752644994.903,-6.534,1.772,0.003
1752644994.975,-6.664,1.782,0.013
1752644995.046,-6.809,1.780,0.011
1752644995.115,-6.946,1.776,0.007
1752644995.186,-7.078,1.778,0.009
1752644995.256,-7.216,1.776,0.007
1752644995.327,-7.355,1.782,0.013
1752644995.396,-7.490,1.780,0.011
1752644995.466,-7.624,1.780,0.011
1752644995.535,-7.759,1.782,0.013
1752644995.605,-7.895,1.778,0.009
1752644995.675,-8.036,1.766,-0.003
1752644995.745,-8.169,1.631,-0.138
1752644995.815,-8.305,1.401,-0.368
1752644995.885,-8.441,1.110,-0.659
1752644995.956,-8.578,0.772,-0.997
1752644996.026,-8.710,0.154,-1.615
1752644996.097,-8.846,-0.884,-2.653
1752644996.167,-8.985,-1.936,-3.705
1752644996.238,-9.120,-3.068,-4.838
1752644996.309,-9.256,-4.224,-5.993
1752644996.377,-9.391,-5.444,-7.213
1752644996.447,-9.526,-6.863,-8.633
1752644996.518,-9.663,-8.392,-10.162
1752644996.589,-9.800,-9.712,-11.481
1752644996.658,-9.934,-9.272,-11.041
1752644996.727,-10.068,-9.393,-11.162
1752644996.798,-10.203,-9.337,-11.106
1752644996.870,-10.340,-9.403,-11.172
1752644996.941,-10.478,-8.917,-10.687
1752644997.011,-10.613,-9.139,-10.909
1752644997.082,-10.750,-9.063,-10.832
1752644997.153,-10.889,-8.700,-10.469
1752644997.224,-11.025,-9.083,-10.853
1752644997.294,-11.163,-9.119,-10.888
1752644997.365,-11.299,-9.224,-10.994
1752644997.435,-11.436,-9.322,-11.091
1752644997.507,-11.574,-9.133,-10.902
1752644997.579,-11.714,-9.276,-11.046
1752644997.648,-11.849,-9.934,-11.703
1752644997.719,-11.989,-11.528,-13.297
1752644997.790,-12.128,-13.465,-15.235
1752644997.861,-12.265,-15.808,-17.577
1752644997.931,-12.404,-18.175,-19.945
1752644998.001,-12.539,-20.570,-22.339
1752644998.072,-12.678,-21.815,-23.584
1752644998.141,-12.814,-23.707,-25.476
1752644998.211,-12.948,-25.863,-27.632
1752644998.281,-13.084,-27.981,-29.750
1752644998.350,-13.219,-30.265,-32.035
1752644998.420,-13.354,-32.724,-34.493
1752644998.490,-13.488,-35.216,-36.985
1752644998.560,-13.624,-37.753,-39.523
1752644998.629,-13.756,-40.266,-42.035
1752644998.700,-13.898,-42.994,-44.764
1752644998.768,-14.029,-45.567,-47.336
