Test_Time,2025-07-17 18:04:18
Well,B6
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),2.150
Baseline_Std(N),0.001

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752789851.048,-9.501,2.144,-0.006
1752789851.118,-9.530,2.148,-0.002
1752789851.187,-9.609,2.152,0.002
1752789851.258,-9.686,2.148,-0.002
1752789851.326,-9.755,2.150,0.000
1752789851.396,-9.811,2.148,-0.002
1752789851.465,-9.883,2.152,0.002
1752789851.534,-9.954,2.152,0.002
1752789851.604,-10.019,2.152,0.002
1752789851.675,-10.093,2.121,-0.029
1752789851.745,-10.156,2.061,-0.089
1752789851.813,-10.219,1.973,-0.176
1752789851.884,-10.293,1.868,-0.282
1752789851.953,-10.356,1.660,-0.490
1752789852.022,-10.425,1.365,-0.784
1752789852.090,-10.494,1.112,-1.037
1752789852.159,-10.561,0.836,-1.313
1752789852.228,-10.626,0.461,-1.689
1752789852.298,-10.699,0.081,-2.069
1752789852.368,-10.764,-0.257,-2.407
1752789852.436,-10.835,-0.658,-2.807
1752789852.507,-10.901,-1.014,-3.164
1752789852.575,-10.974,-1.454,-3.604
1752789852.643,-11.039,-1.888,-4.038
1752789852.712,-11.109,-2.440,-4.590
1752789852.780,-11.176,-2.971,-5.121
1752789852.849,-11.245,-3.560,-5.710
1752789852.918,-11.311,-4.154,-6.303
1752789852.987,-11.381,-4.832,-6.982
1752789853.055,-11.448,-5.421,-7.571
1752789853.123,-11.516,-6.114,-8.264
1752789853.191,-11.581,-6.803,-8.953
1752789853.259,-11.650,-7.598,-9.748
1752789853.328,-11.721,-8.384,-10.534
1752789853.395,-11.784,-9.061,-11.210
1752789853.464,-11.854,-9.915,-12.065
1752789853.532,-11.920,-10.633,-12.783
1752789853.600,-11.988,-11.395,-13.545
1752789853.668,-12.059,-12.194,-14.343
1752789853.736,-12.121,-12.909,-15.059
1752789853.804,-12.191,-13.739,-15.889
1752789853.873,-12.258,-14.519,-16.669
1752789853.943,-12.325,-15.351,-17.501
1752789854.011,-12.399,-16.221,-18.371
1752789854.080,-12.461,-17.030,-19.180
1752789854.148,-12.534,-18.047,-20.196
1752789854.217,-12.600,-18.966,-21.116
1752789854.286,-12.668,-19.918,-22.068
1752789854.355,-12.736,-20.597,-22.746
1752789854.423,-12.806,-20.655,-22.804
1752789854.491,-12.870,-21.229,-23.379
1752789854.559,-12.941,-22.315,-24.464
1752789854.627,-13.006,-23.205,-25.354
1752789854.695,-13.074,-24.136,-26.286
1752789854.762,-13.145,-25.060,-27.209
1752789854.829,-13.205,-25.854,-28.004
1752789854.897,-13.275,-26.912,-29.062
1752789854.965,-13.346,-27.969,-30.118
1752789855.033,-13.406,-28.857,-31.006
1752789855.101,-13.470,-29.859,-32.008
1752789855.169,-13.543,-30.944,-33.094
1752789855.238,-13.608,-31.971,-34.121
1752789855.306,-13.676,-33.106,-35.256
1752789855.374,-13.743,-34.230,-36.380
1752789855.442,-13.811,-35.411,-37.561
1752789855.510,-13.876,-36.500,-38.650
1752789855.578,-13.945,-37.689,-39.839
1752789855.646,-14.016,-38.866,-41.015
1752789855.714,-14.078,-39.947,-42.096
1752789855.782,-14.149,-41.189,-43.339
1752789855.850,-14.215,-42.295,-44.445
1752789855.918,-14.280,-43.463,-45.613
