Test_Time,2025-07-17 18:04:47
Well,C5
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),1.728
Baseline_Std(N),0.021

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752789879.091,-9.501,1.689,-0.039
1752789879.161,-9.530,1.324,-0.404
1752789879.230,-9.609,0.801,-0.927
1752789879.300,-9.686,0.596,-1.132
1752789879.369,-9.754,0.415,-1.313
1752789879.438,-9.811,0.272,-1.456
1752789879.505,-9.880,0.044,-1.684
1752789879.574,-9.950,-0.120,-1.848
1752789879.643,-10.015,-0.261,-1.989
1752789879.711,-10.087,-0.456,-2.184
1752789879.780,-10.151,-0.587,-2.315
1752789879.850,-10.221,-0.755,-2.483
1752789879.919,-10.290,-0.886,-2.613
1752789879.989,-10.359,-1.037,-2.765
1752789880.059,-10.426,-1.214,-2.941
1752789880.128,-10.500,-1.419,-3.147
1752789880.198,-10.565,-1.577,-3.304
1752789880.268,-10.638,-1.840,-3.568
1752789880.337,-10.700,-2.006,-3.734
1752789880.408,-10.764,-2.234,-3.962
1752789880.477,-10.839,-2.525,-4.253
1752789880.546,-10.900,-2.680,-4.408
1752789880.616,-10.963,-2.896,-4.624
1752789880.685,-11.038,-3.220,-4.948
1752789880.753,-11.099,-3.382,-5.109
1752789880.823,-11.160,-3.627,-5.354
1752789880.892,-11.235,-4.021,-5.749
1752789880.961,-11.301,-4.286,-6.014
1752789881.030,-11.370,-4.616,-6.344
1752789881.098,-11.439,-4.886,-6.614
1752789881.169,-11.508,-5.249,-6.977
1752789881.238,-11.576,-5.591,-7.319
1752789881.308,-11.648,-6.002,-7.730
1752789881.377,-11.713,-6.324,-8.052
1752789881.446,-11.786,-6.764,-8.491
1752789881.514,-11.853,-7.067,-8.794
1752789881.583,-11.921,-7.413,-9.141
1752789881.651,-11.990,-7.702,-9.429
1752789881.721,-12.059,-7.965,-9.693
1752789881.789,-12.125,-8.218,-9.946
1752789881.858,-12.196,-8.627,-10.355
1752789881.928,-12.261,-8.940,-10.668
1752789881.997,-12.333,-9.278,-11.006
1752789882.065,-12.400,-9.467,-11.195
1752789882.134,-12.469,-9.347,-11.075
1752789882.202,-12.535,-8.778,-10.506
1752789882.271,-12.605,-8.747,-10.475
1752789882.340,-12.670,-8.984,-10.712
1752789882.409,-12.740,-9.301,-11.029
1752789882.479,-12.806,-9.212,-10.940
1752789882.547,-12.878,-8.965,-10.693
1752789882.615,-12.943,-9.100,-10.828
1752789882.683,-13.011,-9.438,-11.166
1752789882.751,-13.078,-9.476,-11.203
1752789882.818,-13.145,-9.237,-10.965
1752789882.887,-13.216,-9.029,-10.757
1752789882.955,-13.280,-9.324,-11.052
1752789883.023,-13.350,-9.374,-11.102
1752789883.091,-13.415,-8.913,-10.641
1752789883.160,-13.484,-9.112,-10.840
1752789883.229,-13.556,-9.361,-11.089
1752789883.300,-13.619,-9.216,-10.944
1752789883.371,-13.694,-8.851,-10.579
1752789883.440,-13.761,-9.005,-10.732
1752789883.509,-13.824,-9.349,-11.077
1752789883.578,-13.893,-9.326,-11.054
1752789883.646,-13.964,-9.100,-10.828
1752789883.714,-14.024,-9.299,-11.027
1752789883.784,-14.089,-9.600,-11.328
1752789883.853,-14.163,-9.364,-11.091
1752789883.922,-14.229,-9.185,-10.913
1752789883.992,-14.300,-9.596,-11.324
1752789884.060,-14.363,-9.754,-11.481
1752789884.128,-14.425,-9.714,-11.442
1752789884.196,-14.501,-9.393,-11.120
1752789884.264,-14.568,-9.432,-11.160
1752789884.332,-14.629,-9.739,-11.467
1752789884.400,-14.696,-9.766,-11.494
1752789884.468,-14.766,-9.532,-11.259
1752789884.538,-14.833,-9.691,-11.419
1752789884.607,-14.905,-9.536,-11.263
1752789884.675,-14.971,-9.260,-10.987
1752789884.744,-15.040,-9.417,-11.145
