Test_Time,2025-07-17 18:04:33
Well,C6
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),0.983
Baseline_Std(N),0.024

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752789864.769,-9.501,0.921,-0.062
1752789864.837,-9.530,0.519,-0.464
1752789864.905,-9.605,-0.095,-1.078
1752789864.973,-9.683,-0.442,-1.425
1752789865.042,-9.748,-0.815,-1.798
1752789865.112,-9.810,-1.257,-2.240
1752789865.180,-9.886,-1.817,-2.801
1752789865.247,-9.954,-2.297,-3.280
1752789865.317,-10.014,-2.766,-3.749
1752789865.384,-10.084,-3.357,-4.340
1752789865.452,-10.154,-3.932,-4.915
1752789865.520,-10.220,-4.508,-5.492
1752789865.588,-10.291,-5.228,-6.212
1752789865.658,-10.356,-5.851,-6.834
1752789865.727,-10.426,-6.569,-7.552
1752789865.795,-10.495,-7.164,-8.147
1752789865.864,-10.563,-7.577,-8.560
1752789865.935,-10.629,-8.129,-9.112
1752789866.003,-10.703,-8.727,-9.710
1752789866.075,-10.766,-9.166,-10.150
1752789866.147,-10.841,-9.357,-10.341
1752789866.215,-10.905,-9.152,-10.135
1752789866.284,-10.966,-8.807,-9.791
1752789866.352,-11.041,-8.951,-9.934
1752789866.421,-11.103,-9.142,-10.125
1752789866.489,-11.170,-9.417,-10.401
1752789866.558,-11.244,-9.042,-10.025
1752789866.626,-11.305,-9.200,-10.183
1752789866.696,-11.368,-9.357,-10.341
1752789866.763,-11.441,-8.973,-9.957
1752789866.831,-11.508,-8.720,-9.704
1752789866.898,-11.575,-8.971,-9.955
1752789866.966,-11.641,-8.967,-9.950
1752789867.035,-11.710,-9.125,-10.108
1752789867.103,-11.781,-9.353,-10.336
1752789867.171,-11.844,-9.115,-10.098
1752789867.239,-11.915,-9.156,-10.139
1752789867.307,-11.980,-9.318,-10.301
1752789867.376,-12.048,-9.314,-10.297
1752789867.445,-12.121,-9.405,-10.388
1752789867.514,-12.184,-9.685,-10.668
1752789867.584,-12.255,-10.171,-11.154
1752789867.653,-12.325,-10.252,-11.235
1752789867.722,-12.394,-10.729,-11.712
1752789867.791,-12.460,-11.270,-12.254
1752789867.861,-12.531,-12.065,-13.048
1752789867.931,-12.599,-12.932,-13.915
1752789868.001,-12.670,-14.007,-14.990
1752789868.072,-12.733,-14.920,-15.903
1752789868.143,-12.799,-15.955,-16.939
1752789868.212,-12.873,-17.047,-18.030
1752789868.281,-12.935,-18.020,-19.003
1752789868.349,-12.999,-19.057,-20.040
1752789868.417,-13.071,-20.155,-21.138
1752789868.487,-13.139,-21.151,-22.134
1752789868.555,-13.209,-21.476,-22.460
1752789868.623,-13.275,-21.835,-22.819
1752789868.691,-13.345,-22.981,-23.964
1752789868.759,-13.410,-23.935,-24.918
1752789868.827,-13.479,-24.902,-25.885
1752789868.895,-13.544,-25.813,-26.796
1752789868.963,-13.613,-26.863,-27.846
1752789869.030,-13.683,-27.921,-28.904
1752789869.098,-13.744,-28.904,-29.888
1752789869.166,-13.815,-30.045,-31.029
1752789869.234,-13.880,-31.056,-32.039
1752789869.302,-13.946,-32.131,-33.114
1752789869.372,-14.019,-33.324,-34.307
1752789869.441,-14.083,-34.403,-35.386
1752789869.509,-14.153,-35.633,-36.616
1752789869.578,-14.219,-36.766,-37.749
1752789869.647,-14.288,-37.980,-38.963
1752789869.715,-14.355,-39.148,-40.131
1752789869.784,-14.424,-40.395,-41.378
1752789869.851,-14.489,-41.505,-42.488
1752789869.920,-14.558,-42.750,-43.733
1752789869.990,-14.624,-43.804,-44.787
1752789870.059,-14.694,-45.030,-46.013
