Test_Time,2025-07-17 18:05:17
Well,A5
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),2.154
Baseline_Std(N),0.001

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752789908.209,-9.501,2.141,-0.012
1752789908.278,-9.530,2.081,-0.073
1752789908.348,-9.609,1.992,-0.162
1752789908.418,-9.688,1.961,-0.193
1752789908.487,-9.754,1.917,-0.237
1752789908.557,-9.813,1.876,-0.278
1752789908.626,-9.884,1.859,-0.295
1752789908.697,-9.955,1.832,-0.322
1752789908.768,-10.023,1.868,-0.286
1752789908.839,-10.091,1.882,-0.272
1752789908.909,-10.161,1.874,-0.280
1752789908.979,-10.234,1.884,-0.270
1752789909.050,-10.293,1.911,-0.243
1752789909.120,-10.360,1.940,-0.214
1752789909.189,-10.435,1.992,-0.162
1752789909.261,-10.495,1.998,-0.156
1752789909.330,-10.561,2.015,-0.139
1752789909.400,-10.636,2.034,-0.120
1752789909.469,-10.698,2.050,-0.104
1752789909.537,-10.761,2.058,-0.095
1752789909.606,-10.835,2.065,-0.089
1752789909.675,-10.901,2.063,-0.091
1752789909.745,-10.973,2.054,-0.100
1752789909.816,-11.035,2.042,-0.112
1752789909.886,-11.100,2.023,-0.131
1752789909.954,-11.173,2.007,-0.147
1752789910.025,-11.235,1.982,-0.172
1752789910.094,-11.299,1.944,-0.210
1752789910.165,-11.373,1.919,-0.234
1752789910.234,-11.438,1.905,-0.249
1752789910.303,-11.499,1.863,-0.290
1752789910.372,-11.574,1.826,-0.328
1752789910.440,-11.636,1.793,-0.361
1752789910.508,-11.703,1.737,-0.417
1752789910.576,-11.776,1.687,-0.467
1752789910.643,-11.836,1.660,-0.494
1752789910.711,-11.899,1.602,-0.552
1752789910.779,-11.976,1.531,-0.622
1752789910.847,-12.041,1.486,-0.668
1752789910.917,-12.109,1.411,-0.743
1752789910.987,-12.180,1.365,-0.788
1752789911.057,-12.245,1.316,-0.838
1752789911.126,-12.316,1.229,-0.925
1752789911.195,-12.384,1.162,-0.992
1752789911.264,-12.454,1.104,-1.050
1752789911.336,-12.520,1.054,-1.100
1752789911.407,-12.595,0.982,-1.172
1752789911.476,-12.656,0.948,-1.205
1752789911.547,-12.720,0.874,-1.280
1752789911.618,-12.798,0.799,-1.355
1752789911.687,-12.860,0.760,-1.394
1752789911.757,-12.923,0.687,-1.467
1752789911.826,-12.999,0.600,-1.554
1752789911.896,-13.066,0.567,-1.587
1752789911.965,-13.129,0.509,-1.645
1752789912.034,-13.199,0.411,-1.743
1752789912.105,-13.270,0.349,-1.805
1752789912.175,-13.334,0.307,-1.847
1752789912.243,-13.401,0.216,-1.938
1752789912.313,-13.473,0.118,-2.035
1752789912.381,-13.536,0.081,-2.073
1752789912.448,-13.605,-0.016,-2.170
1752789912.516,-13.671,-0.083,-2.237
1752789912.584,-13.739,-0.178,-2.332
1752789912.652,-13.809,-0.276,-2.430
1752789912.720,-13.873,-0.342,-2.496
1752789912.788,-13.941,-0.462,-2.616
1752789912.856,-14.008,-0.523,-2.677
1752789912.925,-14.075,-0.651,-2.805
1752789912.996,-14.146,-0.755,-2.909
1752789913.066,-14.213,-0.836,-2.990
1752789913.137,-14.285,-0.977,-3.131
1752789913.206,-14.346,-1.025,-3.179
1752789913.275,-14.411,-1.162,-3.316
1752789913.344,-14.484,-1.334,-3.488
1752789913.412,-14.551,-1.465,-3.619
1752789913.482,-14.614,-1.585,-3.739
1752789913.552,-14.689,-1.792,-3.946
1752789913.621,-14.754,-1.913,-4.067
1752789913.691,-14.824,-2.135,-4.289
1752789913.761,-14.893,-2.332,-4.486
1752789913.831,-14.964,-2.550,-4.704
1752789913.900,-15.024,-2.647,-4.801
