Test_Time,2025-07-17 18:04:04
Well,A6
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),2.095
Baseline_Std(N),0.004

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752789836.188,-9.501,2.094,-0.002
1752789836.259,-9.531,2.098,0.002
1752789836.330,-9.613,2.094,-0.002
1752789836.401,-9.689,2.094,-0.002
1752789836.471,-9.750,2.092,-0.004
1752789836.541,-9.819,2.052,-0.043
1752789836.611,-9.895,1.890,-0.205
1752789836.679,-9.955,1.805,-0.290
1752789836.749,-10.021,1.772,-0.323
1752789836.820,-10.098,1.741,-0.354
1752789836.891,-10.159,1.741,-0.354
1752789836.961,-10.226,1.745,-0.350
1752789837.030,-10.300,1.714,-0.381
1752789837.101,-10.363,1.639,-0.456
1752789837.173,-10.430,1.598,-0.498
1752789837.244,-10.506,1.565,-0.531
1752789837.316,-10.570,1.567,-0.529
1752789837.385,-10.636,1.606,-0.489
1752789837.455,-10.714,1.635,-0.460
1752789837.525,-10.776,1.519,-0.576
1752789837.595,-10.849,1.305,-0.790
1752789837.666,-10.914,1.073,-1.022
1752789837.736,-10.985,0.745,-1.350
1752789837.808,-11.053,0.386,-1.709
1752789837.878,-11.126,-0.016,-2.112
1752789837.950,-11.188,-0.404,-2.500
1752789838.021,-11.255,-0.888,-2.983
1752789838.092,-11.331,-1.446,-3.541
1752789838.163,-11.394,-1.898,-3.994
1752789838.234,-11.461,-2.531,-4.626
1752789838.304,-11.539,-3.187,-5.282
1752789838.373,-11.599,-3.747,-5.842
1752789838.446,-11.666,-4.488,-6.583
1752789838.517,-11.746,-5.251,-7.347
1752789838.585,-11.813,-5.855,-7.950
1752789838.656,-11.871,-6.453,-8.548
1752789838.725,-11.943,-7.214,-9.309
1752789838.793,-12.014,-7.922,-10.017
1752789838.863,-12.080,-8.623,-10.718
1752789838.934,-12.149,-9.364,-11.459
1752789839.005,-12.224,-10.214,-12.310
1752789839.075,-12.289,-10.990,-13.086
1752789839.143,-12.360,-11.824,-13.920
1752789839.214,-12.424,-12.555,-14.650
1752789839.286,-12.496,-13.426,-15.521
1752789839.357,-12.566,-14.233,-16.329
1752789839.428,-12.636,-15.127,-17.223
1752789839.498,-12.700,-15.930,-18.026
1752789839.568,-12.768,-12.580,-14.675
1752789839.638,-12.841,-13.258,-15.353
1752789839.708,-12.904,-14.250,-16.345
1752789839.777,-12.975,-15.312,-17.407
1752789839.847,-13.044,-16.275,-18.370
1752789839.917,-13.115,-17.244,-19.339
1752789839.985,-13.181,-18.209,-20.304
1752789840.055,-13.253,-19.285,-21.381
1752789840.124,-13.320,-20.277,-22.373
1752789840.194,-13.391,-21.142,-23.238
1752789840.264,-13.459,-21.302,-23.397
1752789840.334,-13.531,-21.966,-24.061
1752789840.404,-13.599,-22.883,-24.978
1752789840.474,-13.664,-23.786,-25.881
1752789840.543,-13.739,-24.786,-26.881
1752789840.615,-13.805,-25.670,-27.765
1752789840.685,-13.879,-26.676,-28.771
1752789840.757,-13.941,-27.583,-29.678
1752789840.827,-14.016,-28.643,-30.738
1752789840.897,-14.085,-29.649,-31.745
1752789840.968,-14.154,-30.684,-32.780
1752789841.038,-14.219,-31.599,-33.695
1752789841.110,-14.293,-32.693,-34.788
1752789841.181,-14.360,-33.761,-35.857
1752789841.251,-14.433,-34.948,-37.044
1752789841.321,-14.495,-35.959,-38.054
1752789841.394,-14.561,-37.085,-39.181
1752789841.465,-14.639,-38.229,-40.324
1752789841.535,-14.701,-39.202,-41.297
1752789841.603,-14.766,-40.276,-42.372
1752789841.675,-14.841,-41.474,-43.569
1752789841.748,-14.913,-42.530,-44.625
1752789841.817,-14.971,-43.472,-45.567
